request_id,quote_id,quote_price,hired,pro_id
24776,39210684,300,0,9163989
24776,39191987,120,0,16605495
24776,39227091,285,0,16479072
24778,38424073,NA,0,5288818
24778,38456095,500,0,5145364
24778,38425043,NA,0,10508616
24779,37848167,60,0,13690639
24779,37851012,NA,0,3482464
24779,37858559,185,0,14957792
24779,37858424,130,0,15405371
24779,37850334,463,0,14729813
24780,38485044,NA,0,15331511
24780,39657795,342,0,16769707
24782,38616022,NA,1,12984929
24782,39657796,387,0,16769708
24783,39227067,NA,0,7182917
24783,39223924,NA,0,15852300
24783,39261109,NA,1,4806124
24784,38051085,NA,1,7488185
24784,38077477,NA,0,4140740
24785,39026195,100,0,8558406
24786,38703449,130,1,16443850
24789,38666482,NA,1,5536109
24790,38111213,120,0,8046154
24790,38105519,180,1,13513745
24790,38150965,140,0,13633737
24791,39353652,NA,0,851539
24791,39353660,NA,1,9010326
24791,39353617,NA,0,250704
24791,39353568,NA,0,14506387
24791,39353374,NA,0,6183700
24792,39414241,NA,1,8083774
24792,39418830,NA,0,10321468
24792,39657797,403,0,16769709
24793,38844600,NA,0,1492364
24793,38826765,NA,0,2576188
24793,38827065,395,0,3527602
24793,38825292,NA,0,5692663
24793,38825105,NA,1,16372802
24794,38479875,225,0,9302856
24794,38480830,85,0,10149014
24794,38512894,150,0,14393335
24795,37942322,400,0,15015348
24795,37943443,NA,0,5536109
24795,37987371,NA,0,16087547
24795,39657798,366,0,16769710
24796,38712673,NA,0,302105
24796,38715909,NA,0,6446824
24797,38032259,150,0,5520948
24797,38051068,420,0,2351921
24799,37792399,170,1,850978
24799,39657799,334,0,16769711
24800,39127151,NA,0,6521959
24800,39128184,345,1,5015135
24800,39123943,300,0,9774564
24802,39511788,NA,1,9921801
24802,39505024,NA,0,14084714
24802,39559696,399,0,16110715
24802,39512806,NA,0,13094078
24803,38990808,NA,0,4384768
24804,38023086,NA,0,6300665
24804,38001421,NA,0,8798273
24805,37815258,NA,0,14854154
24806,38448347,NA,0,6183700
24806,38449996,NA,0,11570579
24806,38447113,NA,0,9634965
24807,39283478,NA,0,5423509
24807,39292930,NA,1,5783620
24807,39278294,175,0,10164102
24808,38173542,NA,0,15972671
24808,38170849,475,0,95758
24808,38175589,445,0,5015135
24809,39403765,NA,0,9010326
24809,39423116,NA,0,10113954
24809,39402877,NA,0,851539
24809,39402713,NA,0,3764913
24809,39408788,NA,0,6122252
24810,38607360,80,0,6229751
24811,37886760,850,0,11185179
24811,37878389,NA,0,16097726
24811,37870535,NA,0,13334660
24812,38993975,200,0,7754423
24813,39292211,NA,0,4526898
24813,39290110,0,0,7427501
24815,39477805,NA,0,3124320
24816,38509924,NA,0,7877670
24817,38042815,85,0,14983974
24817,38041139,125,0,12183991
24817,38069559,75,1,15079624
24818,38839727,480,1,276936
24819,38704255,145,0,15810979
24819,38714975,40,0,9461912
24820,39311551,160,0,6093850
24820,39314886,125,0,16185545
24820,39339511,95,0,158740
24821,38524201,NA,0,245673
24821,38523644,NA,0,7158426
24821,38550509,NA,0,4442755
24821,38525048,NA,0,6862922
24821,38523891,NA,0,14501984
24822,39108065,150,0,15153127
24823,39520474,NA,0,13464893
24823,39531954,NA,0,4710058
24824,39036260,NA,1,4768922
24824,39036365,200,0,14463858
24825,38482764,NA,0,5536109
24825,39659339,430,0,16771251
24826,38095586,160,0,14201991
24827,39593896,70,0,9037368
24828,38449469,300,0,4825345
24828,38446285,NA,1,9103149
24828,38462139,NA,0,1763807
24829,38511695,NA,0,649050
24829,38512248,NA,0,1153624
24829,38511647,NA,0,6844790
24831,38961617,NA,0,16549601
24831,38960137,NA,0,7877670
24832,37803801,NA,0,512253
24832,37790287,NA,0,2922236
24833,38597510,109,0,15863205
24833,38598360,80,0,15874598
24833,38600075,99,0,10897618
24833,38597275,120,0,12726087
24834,37848799,NA,0,8580801
24834,37852494,NA,0,8573865
24834,37831057,NA,0,638164
24835,37843586,290,0,9858241
24835,37860852,NA,0,10267233
24836,37881705,NA,0,8411521
24836,37884572,340,1,12036191
24836,37881678,NA,0,7542497
24838,39406516,NA,0,6091095
24838,39399350,199,0,15015758
24838,39399801,NA,0,858857
24838,39399511,175,0,10164102
24838,39400910,NA,0,5783620
24839,38132643,NA,1,8399277
24840,39010439,100,0,5682114
24840,39026793,1,0,15150237
24841,38398743,NA,0,7542497
24842,39547308,NA,0,10237312
24842,39548558,NA,0,16616286
24843,39485609,195,1,64300
24843,39505666,200,0,12423238
24845,37770366,130,1,13446021
24845,37791572,150,0,15597447
24846,39507637,NA,0,13509660
24846,39511337,NA,1,12762378
24846,39506930,NA,0,12815203
24847,39169024,70,1,1380157
24848,39143495,NA,0,5123959
24850,38024440,237.05,0,8877658
24850,38010882,NA,0,4731190
24851,39423400,NA,0,16662200
24851,39446103,NA,0,6302273
24851,39422767,NA,0,858857
24851,39435564,NA,0,5783620
24851,39659340,431,0,16771252
24852,38838389,NA,0,10072204
24852,38799839,NA,1,5423509
24853,37943400,NA,1,1763807
24853,37944110,NA,0,14095541
24854,37974999,NA,0,6966171
24855,39581202,NA,0,15121390
24855,39589661,NA,0,512253
24855,39581133,NA,0,57067
24855,39591351,NA,0,2922236
24856,38237962,140,0,2877635
24856,38242349,525,0,378491
24856,38234159,264,0,4498900
24856,38186272,250,0,8186649
24856,38185966,200,1,15340493
24857,39248225,500,0,6288370
24857,39253188,NA,0,13259690
24857,39247883,NA,1,5864613
24858,38110294,100,0,16080606
24859,38339284,75,0,13708958
24859,38314920,999,0,13105882
24859,38329779,125,1,15867711
24860,38971787,80,0,14463858
24860,38947875,225,0,12153507
24861,37821166,99,0,8725488
24861,37824480,124,0,10897618
24861,37821359,139,0,15863205
24861,37822373,95,1,13459690
24862,39464705,NA,1,15782630
24862,39472414,340,0,12036191
24863,38803712,200,0,14215906
24863,38813830,100,0,16181680
24863,38790079,84,0,15318025
24865,38226860,NA,1,2646809
24866,38434207,90,1,4360633
24867,39422742,NA,0,15369601
24867,39441900,NA,0,219602
24867,39420149,NA,0,2349006
24867,39419815,NA,1,6294293
24868,38160971,NA,0,10267233
24868,38168544,290,0,9858241
24868,38171291,NA,0,16220704
24868,38240333,NA,0,13321253
24868,38199615,NA,1,693251
24869,38612416,NA,0,6833296
24869,38621075,NA,0,14095541
24869,38603189,NA,0,1763807
24871,39639352,805,0,1320974
24871,39568004,NA,0,14099997
24871,39560205,NA,0,4710058
24874,38187420,NA,1,5545490
24875,38634946,159,0,5423509
24875,38651665,NA,0,10164102
24875,38635766,NA,0,6119172
24875,39657800,358,0,16769712
24877,38283270,135,0,5235635
24877,38288058,260,0,14956313
24878,37829865,NA,0,5536109
24878,37829060,NA,1,6427711
24878,37836513,NA,0,6183916
24878,37834960,150,0,15918575
24879,39274064,450,0,16170341
24880,39339504,150,0,15875368
24880,39310734,75,1,1258588
24881,38415285,100,0,16299614
24882,39461435,NA,1,7834843
24882,39466168,NA,0,7809657
24883,38952610,500,1,3976941
24884,38477948,120,0,14964220
24884,38466610,100,1,2557018
24884,38478694,80,0,911008
24886,39361048,150,1,16556207
24888,38156467,NA,0,5824107
24888,38056307,NA,1,12354237
24888,38057136,NA,0,10701519
24888,38080873,NA,0,9385679
24889,38202726,NA,1,10164102
24889,38214106,NA,0,5783620
24890,38927235,90,1,15814426
24890,38926906,165,0,12655838
24891,37779844,NA,1,1763807
24891,37849918,NA,0,14131973
24892,39381503,NA,0,7488185
24893,38403109,280,0,7135096
24893,38365992,NA,0,5682907
24893,39657801,374,0,16769713
24894,39076229,180,0,10869944
24894,39069705,250,0,7997975
24895,38929966,NA,0,9634965
24896,39406570,200,0,6647893
24896,39414308,189,0,1990310
24897,39475590,NA,0,6744989
24897,39491087,NA,0,6736103
24897,39475709,NA,0,8083774
24897,39476863,NA,1,10321468
24897,39488282,NA,0,311898
24898,38717191,0,0,5762982
24899,38319452,NA,1,14073342
24900,38117229,200,0,14197257
24900,38119924,185,0,9994327
24900,38147509,150,0,7224932
24900,38123992,150,0,10869944
24900,38117394,175,0,15524279
24901,39299384,160,0,12109313
24901,39331200,88,0,14249351
24901,39313888,180,0,10966938
24903,39150907,275,0,201320
24903,39158026,NA,0,13464893
24904,38369393,NA,0,8523875
24904,38319237,NA,0,1153624
24905,38261297,35,0,7718657
24906,37973320,100,0,12802228
24907,38854800,150,0,16079428
24907,38848450,175,0,2336376
24908,37751095,150,0,12328515
24908,37752319,100,0,126708
24908,37729013,NA,0,14830113
24909,38358321,125,0,9408457
24909,38325082,15,0,14269824
24909,38334677,15,1,16251523
24910,39371610,NA,0,15079889
24910,39412708,NA,0,14572025
24912,38643800,NA,1,13094078
24913,38904938,225,1,2748821
24913,38905108,NA,0,5536109
24913,38906786,NA,0,6427711
24915,38979436,NA,0,13368627
24915,39005160,NA,0,11796632
24917,38039802,430,0,2973648
24917,38030654,NA,0,13511352
24918,39046568,NA,1,2922236
24918,39049606,NA,0,512253
24918,39046670,NA,0,15121390
24919,37846399,65,1,3122510
24920,39262247,NA,0,7975962
24920,39272693,NA,0,4526898
24920,39283317,NA,0,9356364
24920,39285347,NA,1,5722837
24922,37991013,NA,0,712920
24924,39357904,NA,1,14961707
24925,37809607,80,1,8226532
24925,37809706,194,0,43930
24926,38212492,299,1,11354533
24927,39165968,120,0,12182792
24927,39164869,130,1,3421102
24927,39164862,20,0,16043906
24929,38713661,84,0,15318025
24929,38714298,75,0,16010545
24930,39189083,140,0,15873186
24930,39220913,120,0,16589715
24930,39158075,105,0,1258588
24930,39157835,85,0,16453785
24930,39158467,120,0,8811496
24931,38933300,65,0,16506336
24931,38924002,90,0,13319730
24931,38944978,140,0,294672
24931,38929700,25,0,15479352
24932,38209139,210,1,7202346
24933,38782453,110,0,1685927
24933,38781565,160,0,6093850
24933,38781951,120,0,1157019
24934,39229539,NA,1,4832205
24935,37764915,99,1,12686709
24937,38071267,NA,1,16220704
24937,38078973,NA,0,4207711
24937,38070781,NA,0,13321253
24938,37872361,150,0,7721243
24939,39294261,90,0,15030943
24940,39116414,NA,0,8411521
24940,39659341,427,1,16771253
24941,38800034,155,0,6140469
24941,38770463,NA,0,13034456
24941,38770083,NA,1,2706669
24941,38775351,NA,0,9544229
24944,38562604,200,0,16410369
24946,38080138,175,0,7580245
24946,38081564,70,0,16150106
24947,38702526,120,0,416748
24947,38673780,318,0,3400447
24947,38673522,45,0,13068703
24948,38405693,650,1,10558441
24949,37873361,340,0,8236715
24949,37839376,NA,0,6744989
24949,37873432,NA,0,7450028
24949,37860455,NA,0,10321468
24949,37838147,NA,0,8623467
24950,38311325,NA,1,9444932
24951,39433993,NA,0,15842518
24951,39434040,NA,0,7166095
24952,38742614,NA,0,5423509
24952,38769611,NA,0,10377759
24952,38742563,NA,0,5783620
24953,39535462,150,1,8633241
24953,39536771,150,0,5861616
24954,37839247,290,0,9858241
24954,37830246,NA,0,12993869
24954,37832643,NA,0,13321253
24954,37830215,NA,1,4140740
24955,38147168,NA,0,6521959
24955,38160137,325,1,14965558
24955,38145610,345,0,5015135
24956,39457239,NA,0,5776992
24956,39513103,650,0,16579401
24957,38321320,140,1,14386040
24958,38791510,125,1,15840804
24958,38782616,22,0,11906245
24959,38826739,100,1,11668428
24959,38827566,195,0,3159848
24960,38840627,200,0,15577809
24960,38837340,50,0,4311562
24961,37791023,NA,0,4731190
24962,38033647,NA,0,4286109
24962,38017879,NA,0,5536109
24962,37990976,NA,0,6427711
24963,37791622,NA,0,12909323
24963,37796495,NA,1,5495235
24963,37804717,NA,0,245673
24965,39420634,NA,0,11116999
24965,39441884,NA,0,5712795
24965,39414191,NA,0,14491340
24965,39454219,NA,0,4806124
24966,37891976,NA,0,6559912
24966,37924012,195,1,64300
24967,38416246,NA,0,7980713
24967,38427769,NA,0,5495235
24967,38415601,725,0,14580880
24967,39659342,413,0,16771254
24968,39185054,140,0,10449108
24968,39185152,180,0,2412901
24969,39175098,NA,0,10164102
24969,39170260,NA,1,9975963
24969,39170797,NA,0,5783620
24970,38645464,NA,0,5692663
24970,38644554,295,0,3527602
24970,39659343,410,0,16771255
24971,39157605,250,0,201320
24971,39158079,NA,1,13464893
24971,39157263,NA,0,4710058
24972,37723035,NA,0,13321253
24973,39428433,10,0,3189479
24974,39657802,358,0,16769714
24975,38488396,850,0,5145364
24975,39659344,432,0,16771256
24976,37952144,200,1,9305741
24976,37952671,0,0,8245542
24976,38001150,180,0,11939190
24977,38398085,NA,0,12823277
24977,38370645,NA,1,1763807
24977,38368965,NA,0,8379188
24979,38847495,89,1,4731190
24979,38847337,NA,0,6022597
24980,39378973,1,0,5636910
24980,39374649,NA,0,10870553
24980,39380815,NA,0,6056483
24981,38866974,250,0,8000564
24982,38180783,140,0,126708
24982,38173948,NA,1,14830113
24983,38997984,NA,0,10321468
24983,38967549,NA,0,11860486
24983,38969708,NA,0,9951333
24983,38967674,NA,0,6744989
24983,38967299,NA,0,5689857
24984,39451861,NA,0,12417142
24984,39454035,NA,0,6177424
24984,39450482,NA,1,8411521
24986,38285209,425,0,15432780
24986,38293429,NA,1,14287697
24986,38330504,NA,0,549873
24986,38285127,NA,0,219602
24987,39573886,1,1,10928376
24987,39599940,NA,0,13498826
24987,39659345,412,0,16771257
24989,37924304,NA,0,7542497
24989,39659346,413,0,16771258
24991,37892443,165,0,8510658
24991,37888266,150,0,59158
24992,38040598,NA,0,4140740
24994,38891067,NA,0,9385679
24995,39129395,1,0,863385
24996,39218711,NA,0,4983113
24996,39212004,NA,0,6744989
24996,39657803,363,0,16769715
24998,38745624,NA,0,6710850
24999,39272381,300,1,11964217
24999,39283005,NA,0,492190
24999,39269919,1,0,7066129
25000,38276853,NA,0,450909
25000,38276852,NA,0,6710850
25001,38601707,NA,0,8411521
25001,38632074,NA,0,7542497
25001,38617217,NA,0,9730870
25001,38605196,NA,0,2176835
25002,39444839,280,0,5034422
25002,39427489,NA,0,13511352
25002,39435867,NA,0,12998359
25002,39659347,420,0,16771259
25003,39363410,NA,1,14728915
25003,39361615,NA,0,14032955
25004,38198792,500,0,3976941
25004,39657804,377,0,16769716
25005,38580012,1,0,9692222
25005,38588870,75,0,12237407
25006,38943247,240,0,8145691
25007,39496708,NA,0,8083774
25007,39617650,NA,0,11869415
25007,39525749,NA,0,15943142
25007,39500690,NA,0,10321468
25007,39497243,NA,0,6744989
25009,39016664,90,1,4731190
25010,38351629,1920,0,8970945
25010,38384697,NA,0,7488185
25012,38530392,250,0,3527602
25012,38528945,NA,0,6355964
25012,39659348,449,0,16771260
25014,37886023,115,1,5835855
25016,38476730,NA,0,7542497
25016,38478581,340,0,8774965
25016,38478486,NA,0,8411521
25016,39659349,429,0,16771261
25018,38223756,250,0,8633241
25020,38295046,210,0,6752048
25020,38307001,300,0,765639
25020,38295180,179,0,8753941
25020,38296320,350,0,3920387
25020,38316997,245,1,12856918
25021,39459168,210,0,4870241
25021,39457582,119,0,5391548
25022,38412884,NA,0,512253
25022,38425275,NA,0,15121390
25022,38410623,NA,1,2922236
25023,38752634,375,1,7681915
25024,39001375,NA,1,9374425
25024,39657805,361,0,16769717
25027,38229451,NA,0,5536109
25028,38901081,210,0,13507424
25028,38843808,225,0,9774564
25029,39505584,NA,0,2349006
25029,39657806,350,0,16769718
25030,38504509,NA,1,4832205
25031,38228142,NA,0,5536109
25031,39659350,428,0,16771262
25032,39583833,270,0,16302314
25033,38906673,400,1,276936
25033,38900951,NA,0,13368627
25035,39078128,139,1,4891816
25036,38926349,70,0,16159780
25036,38925776,102,0,10711451
25037,38811208,NA,1,4526898
25038,38972112,NA,0,13655293
25038,38960238,NA,0,12998359
25038,38956816,NA,0,15788910
25038,38956821,NA,0,13511352
25038,38975356,430,0,2973648
25039,38973386,NA,1,9975963
25039,38973815,NA,0,6119172
25039,38974219,NA,0,10164102
25039,39659351,418,0,16771263
25040,37878368,395,0,5015135
25040,37859290,275,1,9416286
25040,37875610,NA,0,15972671
25041,38109563,NA,0,7542497
25041,38080410,NA,0,2576188
25041,38074944,NA,1,8411521
25042,38575955,NA,0,4710058
25042,38613785,NA,0,4525178
25043,39136962,NA,0,2922236
25043,39140011,NA,0,15121390
25044,37935046,230,0,8633241
25044,37937959,160,0,16172515
25045,37795946,NA,0,5824107
25045,37857593,NA,0,3933658
25045,37810709,NA,0,9385679
25046,37781071,NA,0,13232647
25046,37780941,NA,0,1763807
25047,37920744,NA,1,9634965
25048,39538230,150,0,14886483
25049,38271894,350,1,352975
25049,38324036,250,0,3976941
25049,38277581,199,0,6645507
25050,38783601,NA,0,13598717
25050,38782305,NA,1,12909323
25051,39031246,NA,0,8399277
25051,39032605,NA,0,2130578
25051,39659352,397,0,16771264
25052,38131881,320,0,16259192
25052,38131699,350,0,3920387
25052,38145551,100,0,16257671
25052,38143043,157,0,3716357
25052,38131728,175,0,6752048
25053,39339276,145,0,11988081
25053,39409245,100,0,4767703
25053,39340385,142,0,41706
25055,38001881,150,1,11554242
25055,38020678,150,0,9609760
25057,39540098,NA,0,4442755
25057,39541267,NA,1,13598717
25059,38094307,480,1,276936
25059,38098412,220,0,8877658
25059,38094539,NA,0,4731190
25060,37849413,139,0,5202928
25061,39269309,175,0,14079862
25061,39290126,200,0,3952950
25062,38581291,370,0,14530090
25062,38539152,NA,0,8580801
25062,38536098,400,0,16401159
25062,38537726,NA,0,11483731
25064,39137591,NA,0,4442755
25064,39125685,NA,0,15764328
25064,39124858,NA,0,13034627
25064,39155211,200,1,2271848
25064,39184012,NA,0,15132934
25065,37842278,25,0,12864249
25065,37842992,180,0,2757341
25065,37842169,1,0,14374711
25065,37850297,175,0,2366198
25065,37843052,0,0,525789
25066,39020712,NA,1,14463858
25068,38425958,NA,0,5783620
25068,39657807,408,1,16769719
25069,39291009,NA,0,11020751
25069,39292026,1,0,12343313
25069,39283520,NA,0,7542497
25069,39659353,414,1,16771265
25071,39126780,NA,1,14961707
25071,39130734,NA,0,10794915
25072,38721180,NA,1,14455021
25073,38752328,NA,0,5021089
25073,38808560,NA,0,4544442
25073,38751649,NA,1,712920
25074,37884310,160,0,4625757
25074,37891973,225,0,728876
25074,37884751,325,0,10590234
25074,37890593,250,0,3971673
25075,39102915,NA,1,5021089
25077,38842472,79,1,14117573
25078,38970451,200,0,5498905
25078,38993317,150,0,4023600
25078,38975284,100,0,6522338
25078,38994101,145,0,12911059
25079,39269692,20,0,2653147
25079,39270183,160,0,12939354
25080,39577171,NA,1,5536109
25081,38730327,300,1,3976941
25082,38359477,90,0,8404222
25082,38348197,175,0,2346487
25082,38345279,155,0,11122885
25082,38348950,125,0,16186625
25082,38350614,25,0,14658883
25083,38927121,NA,0,712920
25083,38926941,NA,1,12322208
25083,38927017,NA,0,16370000
25085,38279190,NA,0,5507135
25085,38280065,NA,0,15056177
25085,38277983,NA,0,15004583
25085,38280603,NA,0,15659018
25085,38279156,NA,0,638164
25086,37807931,NA,1,13034627
25086,37832803,350,0,14782235
25087,38456530,55,0,10795127
25087,38457018,NA,0,5566943
25087,38456495,NA,0,5423509
25087,39657808,362,0,16769720
25088,39279810,NA,0,12861852
25088,39328581,NA,0,8145691
25089,38823052,525,0,4825345
25089,38752809,NA,0,1763807
25089,38751053,NA,0,14095541
25089,38758506,NA,1,5750032
25090,39040361,1500,0,4421507
25090,39040355,300,0,8095744
25090,39041767,NA,0,7166095
25090,39040311,NA,0,15842518
25090,39120626,NA,0,2646809
25091,37948032,NA,0,13034456
25091,37943530,NA,0,15369601
25091,37952086,NA,0,5021089
25091,37943282,NA,0,15971385
25091,37950123,250,0,15432780
25092,38491963,NA,1,5824107
25092,38494595,NA,0,3933658
25092,38505840,1,0,11486565
25092,38500852,NA,0,14662975
25094,39199251,1,0,11486565
25094,39219854,NA,0,9385679
25094,39192610,NA,0,5824107
25095,38466605,100,0,14144544
25095,38464482,90,1,8811496
25096,38014377,285,0,13361841
25097,38598692,125,0,8939625
25098,38021524,NA,1,302105
25098,38038361,NA,0,6992915
25099,38737815,NA,0,6521959
25099,38738721,445,0,5015135
25101,39389292,50,0,16631601
25101,39388905,0,0,10113954
25101,39394634,NA,0,13498826
25103,37816960,150,0,14127996
25103,37815935,75,0,9028444
25104,38046808,200,0,4120561
25105,38418082,199,1,15015758
25105,38410388,NA,0,5423509
25106,39657809,373,0,16769721
25107,38058314,NA,0,15788910
25107,38184797,NA,0,12998359
25107,38057783,NA,0,13511352
25107,39659354,407,0,16771266
25108,38584298,NA,1,8580801
25108,38584634,NA,0,6966171
25109,38523461,168,0,11001364
25109,38535808,90,0,2557
25109,38524087,200,0,16351826
25109,38527733,60,0,16326920
25110,38119086,NA,0,15979082
25111,38954544,NA,0,15333897
25112,38838615,NA,0,5561908
25112,38807939,NA,0,6744989
25112,38817645,NA,0,311898
25112,38828222,NA,1,11869415
25113,38728721,NA,1,5722837
25114,37762995,115,0,12836800
25114,37805223,90,0,14722812
25114,37805224,100,1,7406113
25115,38454999,0,0,3909293
25116,38202354,NA,0,2576188
25117,38153875,340,0,12036191
25117,38187534,NA,0,9100623
25117,38130356,NA,0,2176835
25117,38130334,NA,0,8411521
25117,38130420,NA,0,7542497
25120,38051514,NA,1,2612614
25120,38117070,NA,0,15079889
25120,38212232,NA,0,16137104
25121,37888764,NA,0,10072204
25121,37899583,NA,0,4684989
25121,37888792,NA,0,5783620
25121,37888913,NA,0,10164102
25121,37888176,NA,0,5423509
25122,38143189,198,0,5202928
25122,38143178,200,0,9092598
25122,38170313,30,0,122530
25124,39252722,300,0,15962859
25127,38196261,NA,1,3124320
25127,38198453,NA,0,6811639
25129,38847454,NA,0,3482464
25131,38701543,90,1,11080078
25131,38701335,76,0,293891
25131,38730918,100,0,11867225
25132,39450564,90,1,1130173
25133,38928368,NA,0,5690491
25133,38929824,NA,0,5824107
25133,38928949,NA,0,9385679
25134,39139217,NA,0,7975962
25134,39137147,NA,0,5722837
25134,39139268,NA,0,450909
25135,37992216,99,0,12183991
25135,37991724,85,0,14983974
25135,37991601,139,0,14725461
25136,38302739,NA,0,2920900
25136,39659355,402,0,16771267
25137,39371064,NA,0,7769801
25137,39371125,NA,0,5864613
25139,37764323,85,1,15534432
25139,37761577,115,0,5941479
25140,38042121,NA,0,4286109
25140,38011947,NA,0,13334660
25144,38690191,NA,0,10321468
25145,38515623,NA,0,712920
25145,38511069,NA,0,2576188
25145,38512616,NA,0,14768948
25146,37952039,NA,0,5021089
25146,37938963,250,0,15432780
25146,37942343,NA,1,14126802
25148,37783555,450,0,3920387
25148,37783607,380,0,765639
25148,37783974,245,0,6752048
25149,39657810,356,0,16769722
25150,38802809,100,0,7397752
25150,38793486,100,0,15006749
25150,38762560,127,0,6814464
25151,39472543,NA,0,11189445
25151,39442516,250,1,9774564
25151,39462088,NA,0,6521959
25152,39392963,NA,0,7542497
25152,39392936,NA,0,8411521
25153,37753867,NA,0,13109248
25154,39139352,700,1,16526561
25155,38145699,NA,0,9276029
25155,38146161,NA,0,8411521
25155,39657811,368,0,16769723
25156,38111537,NA,1,4731190
25157,38954281,NA,0,13368627
25157,38972149,400,0,276936
25158,39399743,NA,0,14854154
25158,39393988,NA,1,7877670
25160,38926260,80,0,16520334
25160,38906689,230,1,9533180
25160,38906753,195,0,153433
25161,38839184,NA,0,16372802
25161,38842157,NA,1,6355964
25162,37867172,120,0,14123010
25162,37830598,15,0,12962275
25162,37830586,115,0,11863412
25162,37830602,125,0,6647893
25163,39012598,80,1,13344666
25163,39025425,100,0,3100367
25163,39012332,140,0,7222624
25163,39043676,100,0,10465008
25164,37922025,207,0,1229609
25164,37889196,190,1,416748
25165,38970077,400,0,4825345
25165,38970489,NA,0,1763807
25165,38976711,NA,0,5750032
25165,38975269,NA,0,12282080
25166,38908187,70,0,13249662
25167,39551539,102,0,10711451
25168,37755918,NA,0,2612614
25168,37817412,NA,0,5773184
25168,37767546,NA,0,14572025
25171,37902683,NA,0,7542497
25171,37905599,340,0,12036191
25171,37902456,135,0,8411521
25171,37903791,NA,0,5674183
25172,39129054,79,1,10719555
25173,38528408,87,0,293891
25173,38526909,125,0,11080078
25173,38526771,125,0,16383525
25174,39657812,394,1,16769724
25175,37733654,200,0,9685879
25175,37732563,NA,0,11086839
25175,37745302,NA,1,6521959
25176,39006358,150,0,13012503
25176,38992894,120,0,9244544
25176,38993457,126,1,12250098
25176,38996032,90,0,12802647
25178,38219071,NA,0,15852300
25178,38219485,NA,0,11116999
25178,38230175,NA,0,4806124
25178,38249385,NA,0,7182917
25178,38235151,NA,0,5712795
25179,38131994,NA,1,15132934
25180,37990955,110,0,16203893
25181,37865558,125,0,1755515
25181,37831009,325,1,2061593
25183,39540982,NA,0,5918823
25184,38638893,NA,1,15381113
25184,38639644,NA,0,16372802
25184,38639075,NA,0,5692663
25184,39659356,413,0,16771268
25185,38502004,300,1,13492342
25185,38502063,300,0,2551699
25187,38650328,450,0,95758
25187,38648774,NA,0,6521959
25187,38658341,325,1,5015135
25188,39659357,398,1,16771269
25189,38007754,110,0,15070019
25189,38011715,99,0,12686709
25189,38032856,149,0,14201867
25192,38952988,120,0,757820
25192,38975278,110,0,11060019
25192,38951251,145,1,861065
25193,39081171,200,0,7854047
25194,39212543,80,1,12253906
25194,39261699,265,0,12897688
25194,39266648,69,0,16219753
25195,38996222,NA,0,9975963
25195,39657813,415,0,16769725
25196,38558705,NA,1,1153624
25197,38646329,NA,0,5824107
25197,38629904,NA,0,3933658
25197,38629056,NA,0,14519141
25198,38221803,NA,1,7542497
25198,38283755,NA,0,2176835
25198,38245603,290,0,12036191
25199,38989144,NA,0,6521959
25200,39473756,NA,1,14462289
25200,39518180,NA,0,4979660
25200,39657814,374,0,16769726
25202,38435990,NA,1,10267917
25202,38436240,90,0,4360633
25203,39134390,199,0,15015758
25203,39158640,150,0,858857
25203,39657815,386,0,16769727
25204,38197267,NA,0,5423509
25204,38199995,NA,0,5783620
25204,38194578,69,0,10795127
25204,38199210,NA,0,6302273
25204,39659358,405,0,16771270
25205,39072860,150,0,13633737
25205,39076543,120,0,16122127
25205,39072870,175,0,13513745
25209,39210050,100,0,5495235
25209,39206865,407,0,14580880
25209,39206335,150,0,10543891
25210,38629985,NA,0,4710058
25210,39657816,353,0,16769728
25212,38219972,120,0,15218488
25213,38612968,450,0,10722256
25213,39659359,419,0,16771271
25214,38967994,NA,0,6183916
25214,38922339,NA,0,6427711
25214,38925254,420,0,5823987
25215,39005594,NA,0,13783549
25215,38996875,NA,0,14506387
25215,38996788,200,0,12153507
25216,38879282,NA,1,5776992
25216,38881713,NA,0,5119820
25216,38880314,350,0,10558441
25216,39657817,338,0,16769729
25217,39043670,250,0,5596199
25217,39045508,75,0,15570851
25218,39375226,NA,0,16638338
25218,39353545,NA,0,5464297
25218,39352399,NA,0,12120744
25218,39657818,357,0,16769730
25219,37871098,NA,0,10267233
25219,37868383,NA,0,13321253
25219,37882929,NA,1,10401568
25220,38286774,NA,0,13094078
25221,39579118,250,0,587476
25221,39570148,130,1,16569557
25222,37743739,NA,0,14073342
25224,39149204,99,0,10897618
25224,39148624,65,0,8207165
25224,39161536,80,0,13397186
25224,39148519,80,0,12726087
25225,37874415,NA,0,5495235
25226,38616629,85,0,15996700
25226,38618805,95,0,15952320
25226,38609630,150,0,2931955
25228,39554156,NA,0,15782630
25228,39584938,NA,0,8617038
25229,38810412,150,0,13233901
25229,38793674,225,0,94715
25230,38733558,NA,0,8379188
25230,38739170,NA,0,14095541
25230,38741161,NA,0,1763807
25231,39278326,175,0,10164102
25232,37894395,NA,0,9370334
25232,37895753,NA,0,137278
25232,39657819,362,0,16769731
25233,37849159,150,1,1130173
25234,38998110,NA,0,5824107
25234,38999333,NA,0,9385679
25234,38997097,1,0,11486565
25234,39657820,351,1,16769732
25235,38096223,250,0,15432780
25235,38094190,NA,0,712920
25235,38094929,NA,0,5021089
